ID,LAT,LONG,UTM10x_NAD83,UTM10y_NAD83,ELEV_M,CBA,ISO,OG,FTC,TTC,cba_resid_deg1,cba_resid_deg2,outlier_cba,outlier_iso,duplicate
18GY2063,38.81940367,-122.823162,515258.18,4.296737065e6,902.88,-41.166,-15.676,979838.543,0.02,8.02,-5.077838296846295,-3.3058705424308243,false,false,false
18GY2064,38.81993367,-122.82665017,514955.247,4.296795296e6,879.66,-41.153,-15.673,979843.898,0.02,7.27,-5.165021933779691,-3.3842493648258056,false,false,false
18GY2065,38.82601883,-122.84688783,513197.218,4.297467404e6,836.22,-39.163,-13.713,979854.227,0.02,7.97,-3.708024670460226,-1.884775792120898,false,false,false
18GY2066,38.82588367,-122.85085767,512852.637,4.297451836e6,775.55,-38.641,-13.241,979867.88,0.05,6.7,-3.311829755116925,-1.5267317941765697,false,false,false
18GY2067,38.82962883,-122.85122767,512819.842,4.297867368e6,718.31,-39.635,-14.015,979879.496,0.2,5.62,-4.257406143417732,-2.3911187527411784,false,false,false
18GY2068,38.83166733,-122.84608967,513265.447,4.298094311e6,687.45,-40.295,-14.455,979885.334,0.2,5.34,-4.724764795134767,-2.7669888866935963,false,false,false
18GY2069,38.8331475,-122.84139483,513672.67,4.298259256e6,644.96,-40.979,-14.939,979893.822,0.02,4.61,-5.238864699862347,-3.2130904684432195,false,false,false
18GY2070,38.83276583,-122.83714167,514041.908,4.298217553e6,580.15,-42.024,-15.894,979905.419,0.02,4.61,-6.157513463395439,-4.114722082132914,false,false,false
18GY2071,38.83379267,-122.83181683,514503.882,4.298332335e6,551.07,-42.825,-16.525,979910.175,0.05,4.83,-6.7762474748301,-4.686098690182909,false,false,false
18GY2072,38.837526,-122.83518333,514210.934,4.298746076e6,607.92,-42.523,-16.123,979900.139,0.1,4.38,-6.519361736232099,-4.3598176349807645,false,false,false
18GY2073,38.83947617,-122.83539,514192.607,4.298962446e6,647.66,-42.456,-15.986,979892.676,0.02,4.31,-6.427595622547528,-4.225847323109164,false,false,false
18GY2074,38.84080467,-122.83027367,514636.377,4.299110677e6,713.99,-43.401,-16.811,979879.082,0.03,4.1,-7.192012235524885,-4.939364172014038,false,false,false
18GY2075,38.84354633,-122.82800533,514832.669,4.299415277e6,758.82,-43.36,-16.62,979870.625,0.01,4.07,-7.0365154384804285,-4.71641040067793,false,false,false
18GY2076,38.84788317,-122.83166017,514514.598,4.299895929e6,740.16,-42.797,-15.887,979874.252,0.05,5.04,-6.517946756471943,-4.116239580153369,false,false,false
18GY2077,38.84924817,-122.83554017,514177.622,4.300046785e6,687.27,-42.406,-15.466,979885.141,0.02,5.01,-6.225921526825211,-3.8132810149413316,false,false,false
18GY2078,38.84770817,-122.84296817,513533.331,4.299874762e6,703.99,-42.012,-15.292,979882.368,0.02,4.77,-6.087848040228238,-3.755884095933318,false,false,false
18GY2079,38.84514783,-122.85040617,512888.33,4.299589568e6,598.29,-41.132,-14.622,979904.026,0.04,4.44,-5.480419909890998,-3.2676206386639848,false,false,false
18GY2080,38.8427495,-122.85458933,512525.728,4.299322848e6,523.02,-40.532,-14.172,979918.764,0.05,4.81,-5.0490613175457355,-2.9309884909930375,false,false,false
18GY2081,38.84055267,-122.85935917,512112.15,4.299078426e6,446.12,-39.646,-13.446,979931.841,0.3,7.46,-4.346750827356736,-2.331811269062733,false,false,false
18GY2082,38.83860417,-122.862639,511827.824,4.298861775e6,435.97,-38.888,-12.848,979934.851,0.27,7.02,-3.7220745942176308,-1.7914293388983111,false,false,false
18GY2083,38.83741917,-122.86948383,511233.945,4.29872941e6,444.39,-37.431,-11.591,979935.777,0.1,5.8,-2.4971820166365646,-0.6915320446457542,false,false,false
18GY2084,38.836089,-122.87261867,510962.072,4.298581422e6,395.71,-36.38,-10.66,979944.396,0.6,7.63,-1.5650961299264452,0.16177390385298196,false,false,false
18GY2085,38.83207883,-122.87294867,510934.049,4.298136389e6,378.54,-36.513,-11.003,979948.915,0.21,5.98,-1.7725988699569797,-0.1372610631982667,false,false,false
18GY2086,38.828512,-122.87624017,510648.887,4.297740201e6,394.74,-36.125,-10.875,979946.771,0.23,5.03,-1.5442250922420442,-0.04244210219354727,false,false,false
18GY2087,38.829122,-122.88014667,510309.703,4.297807438e6,444.6,-35.857,-10.687,979937.597,0.23,4.78,-1.3881022545975554,0.0561950412620007,false,false,false
18GY2088,38.83122533,-122.8816,510183.249,4.298040671e6,524.03,-36.135,-10.935,979922.375,0.02,4.38,-1.67766303250648,-0.2156128028612585,false,false,false
18GY2089,38.83379383,-122.88124,510214.126,4.298325728e6,567.06,-35.776,-10.456,979914.877,0.03,4.05,-1.2663066305324762,0.2575010204109205,false,false,false
18GY2090,38.82699517,-122.88200483,510148.716,4.297571222e6,353.34,-34.857,-9.797,979955.587,0.24,5.44,-0.4800361670709776,0.8827343425487939,false,false,false
18GY2091,38.82680183,-122.88785133,509641.239,4.297549129e6,304.39,-34.138,-9.188,979965.235,0.1,6.06,0.05380696984524036,1.2944511477583518,false,false,false
18GY2092,38.82443667,-122.88368483,510003.245,4.297287129e6,269.26,-34.335,-9.395,979970.313,0.08,7.44,-0.05134090314088979,1.2227031539823656,false,false,false
18GY2093,38.84268633,-122.82430033,515154.39,4.299320458e6,790.14,-43.074,-16.334,979864.217,0.03,4.56,-6.648894433108545,-4.339577952811787,false,false,false
18GY2094,38.84050967,-122.82031383,515500.836,4.299079595e6,858.37,-43.467,-16.807,979849.248,0.05,5.59,-6.952560066906983,-4.687931999336719,false,false,false
18GY2095,38.84052283,-122.81521233,515943.584,4.299081939e6,902.2,-43.166,-16.446,979840.892,0.03,5.67,-6.492472228718917,-4.230113634935101,false,false,false
18GY2096,38.8374495,-122.81421917,516030.472,4.298741078e6,909.86,-42.696,-16.126,979838.251,0.05,7.01,-6.04068591472916,-3.849643185729178,false,false,false
18GY2097,38.83792783,-122.80866267,516512.621,4.298795152e6,925.9,-42.748,-16.078,979836.562,0.01,5.55,-5.911978593787595,-3.724236554770968,false,false,false
18GY2098,38.83492433,-122.80677267,516677.361,4.29846221e6,862.71,-42.768,-16.178,979848.585,0.16,5.61,-5.9211313346837,-3.8100203483685533,false,false,false
18GY2099,38.832826,-122.80468617,516858.957,4.298229752e6,789.28,-43.191,-16.631,979863.567,0.01,4.39,-6.312687016275412,-4.260034907869034,false,false,false
18GY2100,38.83016417,-122.80978583,516416.933,4.297933445e6,679.86,-43.516,-17.096,979884.435,0.04,4.37,-6.839090516410145,-4.82845096912758,false,false,false
18GY2101,38.82745417,-122.80726933,516636.002,4.297633185e6,679.11,-43.299,-16.979,979884.749,0.03,4.18,-6.587030064767546,-4.65020387270183,false,false,false
18GY2102,38.82855417,-122.79788133,517450.65,4.297757008e6,862.47,-43.333,-16.933,979847.684,0.02,5.43,-6.311002545650183,-4.400622579931252,false,false,false
18GY2103,38.82409417,-122.79216483,517947.984,4.297263213e6,853.22,-43.153,-16.893,979849.98,0.03,4.73,-6.024199578412279,-4.2685158910815275,false,false,false
18GY2104,38.82571733,-122.80338933,516973.217,4.297441172e6,706.57,-43.27,-17.0,979879.373,0.02,4.06,-6.464930451669986,-4.588523516804749,false,false,false
18GY2105,38.82343233,-122.80777267,516593.249,4.297186806e6,675.49,-43.08,-16.99,979883.801,0.02,5.7,-6.448009225342034,-4.605940273936994,false,false,false
18GY2106,38.80117317,-122.77119717,519774.517,4.294724115e6,771.55,-38.42,-12.98,979867.031,0.03,6.37,-1.0040344943248343,-0.10751866417501077,false,false,false
18GY2107,38.80830667,-122.79116633,518038.665,4.295511538e6,981.65,-39.262,-13.862,979824.106,0.13,7.96,-2.3543843108264113,-1.0079777966617272,false,false,false
18GY2108,38.80438317,-122.79157467,518004.202,4.295076084e6,915.96,-39.192,-13.972,979837.1,0.03,7.55,-2.3598087823451337,-1.1121145415065712,false,false,false
18GY2109,38.80470983,-122.7866465,518432.041,4.295113319e6,846.66,-39.246,-13.886,979852.259,0.18,5.93,-2.2550132678199404,-1.0506394263676953,false,false,false
18GY2110,38.80577833,-122.78238167,518802.082,4.295232759e6,861.09,-38.368,-12.908,979850.487,0.06,5.85,-1.227035448257304,-0.04539270724391997,false,false,false
18GY2111,38.80493333,-122.77660017,519304.322,4.295140203e6,866.87,-38.003,-12.493,979849.546,0.04,5.95,-0.695361169805615,0.385543248434864,false,false,false
18GY2112,38.80566833,-122.77863517,519127.422,4.295221333e6,889.85,-38.458,-12.958,979844.008,0.09,6.6,-1.2020388655017342,-0.0727890810951024,false,false,false
18GY2113,38.80186633,-122.79048133,518099.779,4.294797019e6,882.53,-39.426,-14.306,979842.107,0.1,8.63,-2.599956967419139,-1.429772005764569,false,false,false
18GY2114,38.80652667,-122.79024983,518118.695,4.295314202e6,942.46,-38.943,-13.603,979832.871,0.03,7.03,-2.0352699340276104,-0.7444538128953866,false,false,false
18GY2115,38.8105935,-122.79443633,517754.168,4.295764654e6,999.31,-39.609,-14.149,979819.654,0.09,8.81,-2.7667320885569566,-1.3309540749891582,false,false,false
18GY2116,38.80770667,-122.79508967,517698.16,4.295444188e6,917.02,-39.245,-13.905,979837.313,0.03,7.37,-2.4692276274009757,-1.1024030585748932,false,false,false
18GY2117,38.81244517,-122.80333267,516981.304,4.295968427e6,856.62,-40.163,-14.673,979849.736,0.04,6.27,-3.5683314657003535,-2.020636772657099,false,false,false
18GY2118,38.815057,-122.79733617,517501.293,4.296259388e6,963.55,-40.299,-14.649,979827.639,0.07,7.53,-3.4757477007220885,-1.9024831091912375,false,false,false
18GY2119,38.81547517,-122.81511733,515957.452,4.296302518e6,853.31,-40.494,-15.044,979849.82,0.05,6.77,-4.218048970542824,-2.547992496231153,false,false,false
18GY2120,38.81950683,-122.82951833,514706.341,4.296747463e6,893.63,-40.178,-14.788,979840.071,0.03,9.3,-4.286195523865501,-2.5217663992804873,false,false,false
18GY2121,38.82249867,-122.8381765,513954.104,4.297078089e6,866.58,-39.713,-14.313,979846.204,0.05,9.19,-4.043026665229959,-2.242135339105559,false,false,false
18GY2122,38.82446533,-122.84137967,513675.658,4.297295834e6,870.28,-39.811,-14.361,979845.306,0.08,9.44,-4.209327695703394,-2.381515553432635,false,false,false
18GY2123,38.821822,-122.833325,514375.401,4.297003759e6,826.93,-40.484,-15.004,979855.964,0.06,6.36,-4.673734984264172,-2.8664228783845473,false,false,false
18GY2124,38.81343867,-122.78278833,518764.752,4.296082709e6,1080.75,-38.114,-12.384,979804.642,0.03,9.62,-0.8633202369698125,0.5237507035234614,false,false,false
18GY2125,38.79842317,-122.77443033,519494.515,4.294418263e6,776.49,-38.274,-13.014,979866.507,0.02,5.83,-1.0027270413128448,-0.13016314325967215,false,false,false
18GY2126,38.80047817,-122.76863717,519997.013,4.294647554e6,826.54,-37.979,-12.559,979856.91,0.02,6.11,-0.49434650654129797,0.3405298117078672,false,false,false
19GY2183,38.84749883,-122.73891867,522562.773,4.299872198e6,850.02,-51.324,-23.274,979845.734,0.03,3.5,-12.162691413188043,-10.741168654386186,false,false,false
19GY2184,38.84882417,-122.7275675,523547.388,4.300022143e6,947.74,-50.537,-22.387,979826.319,0.06,4.69,-11.000938518705446,-9.851090744780471,false,false,false
19GY2245,38.74987533,-122.82841633,514816.504,4.289020975e6,648.84,-23.162,-1.472,979902.395,0.04,5.74,11.6502608502119,11.541498362842383,false,false,false
19GY2246,38.7583025,-122.82432317,515170.398,4.289956767e6,695.77,-26.591,-4.361,979889.84,0.03,6.43,8.48368303019334,8.623106120321353,false,false,false
19GY2127,38.94410017,-122.65227183,530041.136,4.310616873e6,419.83,-33.432,-0.952,979957.345,0.08,2.46,9.966866426175386,10.23782421815153,false,false,false
19GY2128,38.93774333,-122.65446483,529853.759,4.309910741e6,451.44,-35.127,-2.877,979948.699,0.04,2.67,8.102411434668007,8.361122445745842,false,false,false
19GY2129,38.92942467,-122.6561815,529708.455,4.308987071e6,564.61,-38.334,-6.464,979923.46,0.02,1.84,4.7095353506473,4.890347393242436,false,false,false
19GY2130,38.92497617,-122.65936783,529434.107,4.308492393e6,556.76,-39.21,-7.49,979923.855,0.02,1.71,3.6635220086272113,3.90901442817497,false,false,false
19GY2131,38.91989933,-122.66264933,529151.731,4.307927968e6,560.41,-42.008,-10.488,979919.355,0.03,2.25,0.6825286094404746,0.9803816705726405,false,false,false
19GY2132,38.909659,-122.648335,530397.051,4.306796307e6,536.38,-40.374,-9.264,979925.563,0.03,1.47,2.5991403232995154,1.9788673044486558,false,false,false
19GY2133,38.90834367,-122.67135567,528401.581,4.306642905e6,643.71,-41.869,-10.829,979902.521,0.06,1.91,0.3664422720545488,0.8215954115739095,false,false,false
19GY2134,38.906442,-122.6797835,527671.578,4.306429282e6,649.05,-43.949,-12.979,979899.499,0.02,1.64,-2.0062414953449377,-1.2281142102022287,false,false,false
19GY2135,38.89683133,-122.696631,526214.305,4.305357817e6,748.65,-47.92,-17.44,979874.254,0.02,2.58,-6.654932642888774,-5.418019285926569,false,false,false
19GY2136,38.89108433,-122.70983183,525071.556,4.304716364e6,816.19,-50.829,-20.669,979857.32,0.02,2.88,-10.066570954876163,-8.492711073825653,false,false,false
19GY2137,38.88953917,-122.72611967,523659.475,4.304540536e6,788.81,-52.796,-22.756,979860.654,0.0,2.8,-12.565341490799817,-10.530666753600464,false,false,false
19GY2138,38.87666533,-122.72700933,523586.589,4.303111731e6,797.46,-53.95,-24.48,979856.48,0.02,2.99,-13.952411648432253,-12.170495243978529,false,false,false
19GY2139,38.86375483,-122.71755317,524411.291,4.301681588e6,854.38,-53.739,-24.809,979844.181,0.01,3.22,-13.652843271960464,-12.444513951885533,false,false,false
19GY2140,38.85382767,-122.72194783,524033.363,4.300578834e6,869.5,-48.177,-19.727,979846.087,0.02,3.04,-8.386064343024849,-7.279434227768853,false,false,false
19GY2141,38.85568767,-122.7360105,522812.517,4.300781611e6,865.8,-49.242,-20.802,979845.31,0.04,3.64,-9.859432987988988,-8.315793923300554,false,false,false
19GY2142,38.85767767,-122.747265,521835.353,4.300999671e6,813.46,-49.754,-21.294,979855.848,0.08,3.01,-10.69021540264913,-8.831212906434104,false,false,false
19GY2143,38.85775583,-122.75420467,521233.192,4.301006701e6,761.16,-49.542,-21.122,979866.76,0.05,2.55,-10.693103497082603,-8.686503596459268,false,false,false
19GY2144,38.853089,-122.75969783,520757.927,4.300487571e6,700.21,-45.758,-17.558,979881.967,0.02,2.64,-7.154697541358381,-5.150412721018149,false,false,false
19GY2145,38.91253317,-122.758775,520820.571,4.307084129e6,721.88,-53.07,-22.24,979876.399,0.01,1.91,-13.488843592877501,-10.275422881107453,false,false,false
19GY2146,38.9182285,-122.74749217,521797.052,4.307718774e6,641.7,-50.924,-19.724,979894.713,0.02,1.93,-10.900807085424226,-7.7941041493192955,false,false,false
19GY2147,38.9255405,-122.74295567,522188.052,4.30853127e6,595.73,-48.729,-17.149,979906.925,0.01,1.55,-8.44793766882163,-5.3063313257066795,false,false,false
19GY2148,38.93866767,-122.73802617,522611.18,4.309989183e6,567.22,-47.046,-14.886,979915.464,0.02,1.43,-6.4020716359789205,-3.1462027237415455,false,false,false
19GY2149,38.94965817,-122.73194483,523134.658,4.311210313e6,570.96,-43.488,-10.858,979918.933,0.03,1.76,-2.4795186303763828,0.8112003578496569,false,false,false
19GY2150,38.9541285,-122.72574017,523670.834,4.311707978e6,528.98,-40.111,-7.251,979930.834,0.01,1.84,1.1618063790830249,4.366841357040109,false,false,false
19GY2151,38.95599867,-122.71590883,524522.076,4.311918118e6,536.89,-38.573,-5.613,979931.111,0.04,1.72,3.0354562293374414,5.999457530138059,false,false,false
19GY2152,38.9618855,-122.70881267,525134.856,4.312573312e6,509.32,-39.381,-6.161,979936.104,0.03,1.83,2.5420630284236765,5.384454307544544,false,false,false
19GY2153,38.94517633,-122.733923,522964.69,4.310712468e6,554.17,-44.656,-12.196,979920.852,0.03,1.56,-3.780564957305451,-0.5137416124027041,false,false,false
19GY2154,38.94217117,-122.78563583,518483.983,4.31036718e6,551.51,-48.536,-16.576,979916.877,0.02,1.91,-9.317141901689126,-5.2877085078690484,false,false,false
19GY2155,38.94371267,-122.79771717,517436.577,4.310535845e6,543.42,-47.777,-15.887,979919.334,0.01,1.93,-8.909263730492718,-4.788657431449778,false,false,false
19GY2156,38.94269767,-122.80839333,516511.587,4.310421213e6,515.65,-46.793,-15.043,979925.928,0.02,1.66,-8.273523485964631,-4.1446388111354935,false,false,false
19GY2157,38.94481283,-122.81417817,516009.771,4.310654891e6,514.98,-46.064,-14.284,979927.195,0.02,1.44,-7.69060675446422,-3.5349986045403625,false,false,false
19GY2158,38.94729117,-122.82070283,515443.793,4.310928775e6,498.28,-44.802,-12.992,979931.992,0.03,1.39,-6.591872345146221,-2.4187527264785444,false,false,false
19GY2159,38.94972633,-122.82490433,515079.179,4.311198293e6,490.9,-43.009,-11.149,979935.502,0.02,1.33,-4.890570729688626,-0.7030488537312607,false,false,false
19GY2160,38.95685667,-122.82635617,514951.861,4.311989294e6,497.13,-43.054,-10.914,979934.8,0.03,1.4,-4.866658633044381,-0.59631357965646,false,false,false
19GY2161,38.96569533,-122.82768617,514834.766,4.312969888e6,448.54,-41.934,-9.394,979946.25,0.04,1.35,-3.6466219189741267,0.7216014360930672,false,false,false
19GY2162,38.971579,-122.82865783,514749.357,4.313622633e6,432.64,-41.61,-8.83,979950.324,0.0,1.23,-3.258707145554112,1.1697274960248052,false,false,false
19GY2163,38.97350233,-122.83183767,514473.498,4.313835549e6,425.2,-40.431,-7.591,979953.247,0.0,1.11,-2.147779994808758,2.278661692031811,false,false,false
19GY2164,38.97470583,-122.83728917,514001.014,4.313968242e6,424.12,-38.504,-5.694,979955.581,0.01,1.02,-0.37097206583274556,4.021303224071751,false,false,false
19GY2165,38.97864267,-122.84652533,513200.195,4.31440372e6,434.99,-37.057,-4.207,979955.381,0.01,0.89,0.8519635272958368,5.182998254771547,false,false,false
19GY2166,38.96172183,-122.82715433,514881.679,4.312529042e6,462.88,-41.883,-9.523,979943.067,0.03,1.43,-3.642649765732301,0.682153883949205,false,false,false
19GY2167,38.93803083,-122.81342133,516076.9,4.309902439e6,532.77,-47.48,-16.0,979921.591,0.0,1.55,-9.191516631310321,-5.130176442897898,false,false,false
19GY2168,38.9316805,-122.80758667,516584.076,4.309198806e6,551.82,-50.371,-19.111,979914.303,0.0,1.66,-12.002576052027536,-8.034716565986585,false,false,false
19GY2169,38.92620367,-122.80455167,516848.445,4.308591613e6,550.09,-49.984,-18.924,979913.865,0.04,2.34,-11.60872690240403,-7.729606636370683,false,false,false
19GY2170,38.91793167,-122.80306833,516979.009,4.307673964e6,628.21,-49.572,-18.902,979897.757,0.02,2.85,-11.282817823145251,-7.539501474384757,false,false,false
19GY2171,38.84878217,-122.75570117,521106.008,4.300010577e6,715.24,-45.824,-17.804,979878.66,0.02,2.56,-7.164976270739302,-5.337397287621997,false,false,false
19GY2172,38.834025,-122.73662867,522765.809,4.298377627e6,727.85,-44.565,-17.055,979874.888,0.03,3.82,-5.5473541016335375,-4.518924617309246,false,false,false
19GY2173,38.82870483,-122.72798233,523518.037,4.297789467e6,754.1,-43.87,-16.56,979869.137,0.0,4.66,-4.66782535560985,-4.014966846588976,false,false,false
19GY2174,38.82790833,-122.71973433,524234.257,4.297703246e6,784.81,-45.494,-18.174,979862.014,0.05,4.08,-6.04751052671088,-5.665580026492542,false,false,false
19GY2175,38.82318633,-122.71975433,524234.128,4.297179259e6,766.67,-43.03,-15.93,979866.88,0.0,4.81,-3.6594468734564245,-3.402770427546727,false,false,false
19GY2176,38.81473783,-122.710753,525018.496,4.296244197e6,788.17,-42.305,-15.545,979863.012,0.01,4.45,-2.788636769697405,-3.062677574003679,false,false,false
19GY2177,38.80879933,-122.70872967,525196.261,4.295585784e6,777.77,-40.333,-13.843,979865.855,0.06,5.09,-0.8482579867912747,-1.3606411041198925,false,false,false
19GY2178,38.80352083,-122.709823,525103.189,4.29499975e6,839.94,-39.082,-12.892,979853.163,0.06,6.4,0.2844943399333175,-0.34011634210188646,false,false,false
19GY2179,38.802109,-122.7121295,524903.401,4.294842452e6,804.68,-39.567,-13.437,979859.743,0.05,6.11,-0.2949219106555816,-0.8792930326026465,false,false,false
19GY2180,38.81658483,-122.69519867,526368.236,4.296453539e6,964.71,-44.624,-17.774,979825.572,0.01,5.18,-4.593364847910806,-5.3948507102543175,false,false,false
19GY2181,38.820218,-122.71740617,524438.989,4.296850503e6,777.13,-42.218,-15.248,979865.243,0.0,4.95,-2.8216078672422995,-2.7206582561448087,false,false,false
19GY2182,38.83398033,-122.7170645,524463.922,4.298377747e6,918.38,-49.33,-21.77,979832.213,0.01,4.44,-9.703474253383519,-9.24748834461942,false,false,false
19GY2185,38.85087433,-122.71854783,524329.399,4.300252015e6,907.8,-47.843,-19.513,979837.943,0.04,3.76,-7.993253783372381,-7.063033182693303,false,false,false
19GY2186,38.89850767,-122.74196717,522282.226,4.305531741e6,744.44,-55.215,-24.865,979867.08,0.0,3.43,-15.334599188052842,-12.71816369772668,false,false,false
19GY2187,38.9090215,-122.73837733,522590.184,4.306699322e6,715.44,-51.656,-20.816,979877.763,0.0,2.91,-11.496077002368843,-8.75814381431416,false,false,false
19GY2188,38.9108885,-122.71782683,524371.377,4.306911809e6,599.55,-48.743,-17.653,979904.619,0.0,1.8,-7.913651081153077,-5.685418100331972,false,false,false
19GY2189,38.91298533,-122.71177217,524895.599,4.307146131e6,601.71,-48.305,-17.115,979904.95,0.02,1.67,-7.253752704469072,-5.170323416195387,false,false,false
19GY2190,38.91955717,-122.72036333,524148.506,4.307873075e6,588.55,-46.681,-15.241,979909.399,0.02,2.0,-5.792339917501664,-3.324927102297117,false,false,false
19GY2191,38.93690717,-122.90231467,508372.674,4.309765737e6,466.83,-27.199,2.751,979954.935,0.0,1.28,8.307315925333182,11.033584894595702,false,false,false
19GY2192,38.94783767,-122.90148817,508442.997,4.310978751e6,438.64,-24.59,5.89,979964.021,0.01,1.28,11.117213667667773,13.992174689188925,false,false,false
19GY2193,38.9902,-122.68612233,527089.94,4.315721873e6,430.64,-33.519,0.851,979959.782,0.02,1.9,9.561075498746611,12.039292895215397,false,false,false
19GY2194,38.83067767,-122.80363933,516950.333,4.297991555e6,726.61,-43.356,-16.846,979875.524,0.06,4.34,-6.479422485100926,-4.482818577732189,false,false,false
19GY2195,38.84496633,-122.82588217,515016.627,4.299573198e6,788.57,-43.14,-16.31,979864.919,0.04,4.3,-6.727684841821336,-4.371184989540694,false,false,false
19GY2196,38.84915167,-122.82583717,515019.646,4.300037637e6,886.13,-43.265,-16.275,979845.081,0.04,5.29,-6.784336735558988,-4.336877007020448,false,false,false
19GY2197,38.85142017,-122.82088733,515448.689,4.300290195e6,963.51,-41.926,-14.796,979831.083,0.01,5.68,-5.254923859812465,-2.751072890220186,false,false,false
19GY2198,38.85496183,-122.82290717,515272.655,4.300682859e6,996.45,-40.721,-13.471,979824.641,0.04,7.19,-4.056170951917146,-1.4792191846643306,false,false,false
19GY2199,38.84928167,-122.81812417,515688.935,4.300053367e6,981.65,-42.972,-15.912,979825.396,0.02,6.58,-6.249083359855334,-3.7905436274610196,false,false,false
19GY2200,38.85167017,-122.82606717,514999.155,4.300317068e6,923.66,-42.43,-15.34,979838.492,0.02,5.59,-5.916213277487145,-3.415344841799879,false,false,false
19GY2201,38.8470915,-122.82536533,515061.029,4.299809106e6,847.89,-43.292,-16.382,979852.846,0.06,4.8,-6.8295973675691,-4.4256648285006435,false,false,false
19GY2202,38.83934967,-122.82505867,515089.286,4.298950075e6,766.44,-43.245,-16.665,979868.208,0.07,4.74,-6.896880944193555,-4.663103033671497,false,false,false
19GY2203,38.83551933,-122.8199555,515533.026,4.298525898e6,751.97,-43.223,-16.753,979870.483,0.03,4.98,-6.777211318269416,-4.62552591146077,false,false,false
19GY2204,38.83234433,-122.81183417,516238.638,4.298175001e6,729.55,-43.463,-17.003,979874.499,0.06,4.83,-6.815033571710956,-4.7471332954989265,false,false,false
19GY2205,38.83404933,-122.816989,515790.828,4.298363289e6,767.79,-43.458,-17.018,979866.983,0.03,5.02,-6.943326785233658,-4.8267294867968005,false,false,false
19GY2206,38.83860117,-122.82133383,515412.726,4.298867643e6,776.72,-43.231,-16.631,979866.115,0.05,4.77,-6.778849553089266,-4.5575872906867545,false,false,false
19GY2207,38.835671,-122.82459033,515130.717,4.298541945e6,661.85,-43.53,-17.07,979888.4,0.03,4.4,-7.226136050903143,-5.074556031108514,false,false,false
19GY2208,38.83781117,-122.82631867,514980.255,4.298779145e6,706.73,-43.358,-16.848,979880.101,0.04,4.28,-7.073730405896335,-4.876895871698402,false,false,false
19GY2209,38.835916,-122.83243333,514449.94,4.298567854e6,580.48,-43.303,-16.923,979904.733,0.04,4.23,-7.239477816113187,-5.103779871320562,false,false,false
19GY2210,38.83054917,-122.82829517,514810.226,4.297972985e6,580.37,-42.525,-16.355,979904.309,0.12,4.98,-6.4184524874867535,-4.391477537756522,false,false,false
19GY2211,38.82858567,-122.83196833,514491.795,4.297754511e6,712.81,-42.575,-16.645,979878.04,0.06,5.12,-6.61426871224846,-4.643831932784423,false,false,false
19GY2212,38.82739883,-122.83561667,514175.346,4.297622236e6,749.72,-41.988,-16.208,979871.771,0.02,4.65,-6.159889911246424,-4.2320516977162725,false,false,false
19GY2213,38.82626383,-122.83901483,513880.593,4.297495765e6,769.84,-41.084,-15.434,979868.448,0.03,4.84,-5.379891352650553,-3.4960508983872103,false,false,false
19GY2214,38.82300517,-122.852291,512728.731,4.297132218e6,718.78,-39.096,-13.846,979877.678,0.04,7.3,-3.857547466338481,-2.1521506955409535,false,false,false
19GY2215,38.82389367,-122.85557583,512443.421,4.297230356e6,658.41,-39.189,-13.919,979890.594,0.05,6.18,-4.038632523311243,-2.3468749353224396,false,false,false
19GY2216,38.82089183,-122.8552625,512471.148,4.296897297e6,591.91,-38.924,-13.774,979904.37,0.05,5.41,-3.811928547661374,-2.185695539890183,false,false,false
19GY2217,38.81792333,-122.85566083,512437.089,4.296567841e6,508.68,-38.765,-13.735,979920.772,0.05,5.18,-3.712856260000315,-2.1597776845046965,false,false,false
19GY2218,38.819305,-122.85945233,512107.691,4.296720646e6,467.11,-38.299,-13.249,979928.937,0.08,5.73,-3.342831642771202,-1.8006974339581276,false,false,false
19GY2219,38.84640133,-122.85754267,512268.789,4.299727674e6,565.03,-39.947,-13.487,979911.007,0.03,5.26,-4.497555643489804,-2.33694592338599,false,false,false
19GY2220,38.84918133,-122.85818433,512212.626,4.300036073e6,602.88,-40.251,-13.691,979903.277,0.08,5.53,-4.777026972308022,-2.5666847679660094,false,false,false
19GY2221,38.82486517,-122.8754785,510715.554,4.297335617e6,298.28,-35.711,-10.591,979964.574,0.05,6.17,-1.1649181966021303,0.2698169586218455,false,false,false
19GY2222,38.82251333,-122.8740285,510841.784,4.297074815e6,300.56,-35.63,-10.61,979963.812,0.07,6.36,-1.076430608272517,0.33036962410891846,false,false,false
19GY2223,38.82192017,-122.86970533,511217.173,4.297009521e6,298.29,-36.457,-11.387,979962.706,0.07,7.03,-1.7782906481632637,-0.31592753381922023,false,false,false
19GY2224,38.82085167,-122.86680217,511469.372,4.296891318e6,328.7,-36.764,-11.704,979957.332,0.06,6.06,-2.0119836736523524,-0.530930910229408,false,false,false
19GY2225,38.82282517,-122.86415067,511699.229,4.297110647e6,385.76,-37.665,-12.475,979945.664,0.06,5.85,-2.7988020365839787,-1.2360096072765216,false,false,false
19GY2226,38.82134833,-122.86119067,511956.434,4.296947155e6,428.55,-37.969,-12.819,979936.876,0.06,5.84,-3.0342594459927525,-1.4664685762464273,false,false,false
